utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,
0 %, 3 MiB, 24576 MiB,9.97 W,10.8,3146.58,
0 %, 3 MiB, 24576 MiB,10.32 W,10.8,3147.61,
0 %, 3 MiB, 24576 MiB,10.66 W,11.0,3148.64,
0 %, 3 MiB, 24576 MiB,10.47 W,11.0,3149.68,
0 %, 3 MiB, 24576 MiB,10.43 W,10.8,3150.71,
0 %, 3 MiB, 24576 MiB,10.36 W,11.7,3151.74,
0 %, 3 MiB, 24576 MiB,10.37 W,11.0,3152.77,
0 %, 3 MiB, 24576 MiB,10.27 W,10.9,3153.81,
0 %, 3 MiB, 24576 MiB,10.17 W,10.9,3154.85,
0 %, 3 MiB, 24576 MiB,10.17 W,10.7,3155.88,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,3156.91,
0 %, 3 MiB, 24576 MiB,10.10 W,11.4,3157.95,
0 %, 3 MiB, 24576 MiB,10.39 W,10.9,3158.98,
0 %, 3 MiB, 24576 MiB,10.19 W,11.2,3160.01,
0 %, 3 MiB, 24576 MiB,10.18 W,11.1,3161.05,
0 %, 3 MiB, 24576 MiB,10.11 W,10.9,3162.08,
0 %, 3 MiB, 24576 MiB,10.03 W,10.8,3163.12,
0 %, 3 MiB, 24576 MiB,10.67 W,10.7,3164.15,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,3165.18,
0 %, 3 MiB, 24576 MiB,10.23 W,11.2,3166.21,
0 %, 3 MiB, 24576 MiB,9.86 W,11.0,3167.25,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,3168.28,
0 %, 3 MiB, 24576 MiB,10.21 W,10.8,3169.31,
0 %, 3 MiB, 24576 MiB,9.76 W,11.0,3170.35,
0 %, 3 MiB, 24576 MiB,10.04 W,10.8,3171.38,
0 %, 3 MiB, 24576 MiB,9.72 W,10.7,3172.41,
0 %, 3 MiB, 24576 MiB,10.18 W,11.3,3173.45,
0 %, 3 MiB, 24576 MiB,10.36 W,11.2,3174.48,
0 %, 3 MiB, 24576 MiB,10.11 W,11.1,3175.51,
0 %, 3 MiB, 24576 MiB,10.05 W,10.8,3176.55,
0 %, 3 MiB, 24576 MiB,10.23 W,10.9,3177.58,
0 %, 3 MiB, 24576 MiB,10.15 W,11.1,3178.61,
0 %, 3 MiB, 24576 MiB,10.50 W,11.0,3179.65,
0 %, 3 MiB, 24576 MiB,9.87 W,10.9,3180.68,
0 %, 3 MiB, 24576 MiB,10.03 W,11.8,3181.71,
0 %, 3 MiB, 24576 MiB,10.44 W,11.0,3182.75,
0 %, 3 MiB, 24576 MiB,10.24 W,10.8,3183.78,
0 %, 3 MiB, 24576 MiB,9.87 W,10.9,3184.81,
0 %, 3 MiB, 24576 MiB,9.91 W,10.7,3185.85,
0 %, 3 MiB, 24576 MiB,10.31 W,10.9,3186.88,
0 %, 3 MiB, 24576 MiB,10.14 W,11.3,3187.91,
0 %, 3 MiB, 24576 MiB,9.91 W,11.1,3188.95,
0 %, 3 MiB, 24576 MiB,9.64 W,11.4,3189.98,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,3191.01,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,3192.05,
0 %, 3 MiB, 24576 MiB,9.92 W,10.8,3193.08,
0 %, 3 MiB, 24576 MiB,10.11 W,10.9,3194.11,
0 %, 3 MiB, 24576 MiB,10.02 W,11.0,3195.15,
0 %, 3 MiB, 24576 MiB,9.83 W,11.4,3196.18,
0 %, 3 MiB, 24576 MiB,10.11 W,11.2,3197.22,
0 %, 3 MiB, 24576 MiB,10.30 W,11.0,3198.25,
0 %, 3 MiB, 24576 MiB,9.97 W,11.4,3199.28,
0 %, 3 MiB, 24576 MiB,10.37 W,10.8,3200.31,
0 %, 3 MiB, 24576 MiB,9.77 W,10.9,3201.35,
0 %, 3 MiB, 24576 MiB,9.40 W,10.9,3202.38,
0 %, 3 MiB, 24576 MiB,9.51 W,11.2,3203.41,
0 %, 3 MiB, 24576 MiB,9.64 W,11.0,3204.45,
0 %, 3 MiB, 24576 MiB,9.39 W,11.0,3205.48,
0 %, 3 MiB, 24576 MiB,9.60 W,10.9,3206.51,
0 %, 3 MiB, 24576 MiB,9.58 W,10.9,3207.55,
0 %, 3 MiB, 24576 MiB,9.39 W,11.1,3208.58,
0 %, 3 MiB, 24576 MiB,9.44 W,11.1,3209.61,
0 %, 3 MiB, 24576 MiB,9.86 W,11.0,3210.65,
0 %, 3 MiB, 24576 MiB,9.59 W,11.8,3211.68,
0 %, 3 MiB, 24576 MiB,9.99 W,10.9,3212.71,
0 %, 3 MiB, 24576 MiB,9.87 W,10.8,3213.75,
0 %, 3 MiB, 24576 MiB,10.13 W,11.0,3214.78,
0 %, 3 MiB, 24576 MiB,9.49 W,10.9,3215.82,
0 %, 3 MiB, 24576 MiB,10.03 W,10.9,3216.85,
0 %, 3 MiB, 24576 MiB,10.22 W,10.9,3217.89,
0 %, 3 MiB, 24576 MiB,10.16 W,11.1,3218.92,
0 %, 3 MiB, 24576 MiB,10.06 W,11.3,3219.95,
0 %, 3 MiB, 24576 MiB,9.65 W,11.0,3220.99,
0 %, 3 MiB, 24576 MiB,9.84 W,10.9,3222.02,
0 %, 3 MiB, 24576 MiB,10.02 W,10.8,3223.05,
0 %, 3 MiB, 24576 MiB,9.91 W,10.9,3224.09,
0 %, 3 MiB, 24576 MiB,10.03 W,10.9,3225.12,
0 %, 3 MiB, 24576 MiB,10.17 W,10.9,3226.15,
0 %, 3 MiB, 24576 MiB,10.34 W,11.6,3227.19,
0 %, 3 MiB, 24576 MiB,9.91 W,10.9,3228.22,
0 %, 3 MiB, 24576 MiB,9.82 W,10.9,3229.25,
0 %, 3 MiB, 24576 MiB,10.01 W,10.9,3230.29,
0 %, 3 MiB, 24576 MiB,10.37 W,10.9,3231.32,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,3232.35,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,3233.39,
0 %, 3 MiB, 24576 MiB,9.88 W,11.2,3234.42,
0 %, 3 MiB, 24576 MiB,9.97 W,11.2,3235.45,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,3236.49,
0 %, 3 MiB, 24576 MiB,9.78 W,10.9,3237.52,
0 %, 3 MiB, 24576 MiB,10.12 W,10.6,3238.55,
0 %, 3 MiB, 24576 MiB,9.75 W,10.9,3239.59,
0 %, 3 MiB, 24576 MiB,10.16 W,10.9,3240.62,
0 %, 3 MiB, 24576 MiB,9.51 W,11.9,3241.65,
0 %, 3 MiB, 24576 MiB,9.90 W,10.9,3242.69,
0 %, 3 MiB, 24576 MiB,10.07 W,10.7,3243.72,
0 %, 3 MiB, 24576 MiB,10.51 W,10.9,3244.75,
0 %, 3 MiB, 24576 MiB,10.33 W,10.8,3245.79,
0 %, 3 MiB, 24576 MiB,9.92 W,10.8,3246.82,
0 %, 3 MiB, 24576 MiB,9.74 W,10.9,3247.85,
0 %, 3 MiB, 24576 MiB,10.19 W,11.3,3248.89,
0 %, 3 MiB, 24576 MiB,9.53 W,11.1,3249.92,
0 %, 3 MiB, 24576 MiB,9.58 W,11.1,3250.95,
0 %, 3 MiB, 24576 MiB,9.87 W,11.0,3251.99,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,3253.02,
0 %, 3 MiB, 24576 MiB,9.96 W,10.9,3254.06,
0 %, 3 MiB, 24576 MiB,9.44 W,10.9,3255.09,
0 %, 3 MiB, 24576 MiB,9.57 W,10.9,3256.12,
0 %, 3 MiB, 24576 MiB,9.76 W,11.5,3257.15,
0 %, 3 MiB, 24576 MiB,10.31 W,10.7,3258.19,
0 %, 3 MiB, 24576 MiB,9.83 W,11.3,3259.22,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,3260.26,
0 %, 3 MiB, 24576 MiB,9.87 W,10.9,3261.29,
0 %, 3 MiB, 24576 MiB,9.82 W,11.0,3262.32,
0 %, 3 MiB, 24576 MiB,9.48 W,10.8,3263.36,
0 %, 3 MiB, 24576 MiB,9.76 W,11.4,3264.39,
0 %, 3 MiB, 24576 MiB,10.28 W,11.1,3265.42,
0 %, 3 MiB, 24576 MiB,10.32 W,10.9,3266.46,
0 %, 3 MiB, 24576 MiB,9.91 W,10.8,3267.49,
0 %, 3 MiB, 24576 MiB,9.66 W,10.8,3268.52,
0 %, 3 MiB, 24576 MiB,9.93 W,11.0,3269.56,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,3270.59,
0 %, 3 MiB, 24576 MiB,9.61 W,11.6,3271.62,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,3272.66,
0 %, 3 MiB, 24576 MiB,9.60 W,11.0,3273.69,
0 %, 3 MiB, 24576 MiB,9.74 W,11.0,3274.72,
0 %, 3 MiB, 24576 MiB,9.63 W,11.1,3275.76,
0 %, 3 MiB, 24576 MiB,9.33 W,11.0,3276.79,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,3277.83,
0 %, 3 MiB, 24576 MiB,10.28 W,10.9,3278.86,
0 %, 3 MiB, 24576 MiB,10.31 W,11.2,3279.9,
0 %, 3 MiB, 24576 MiB,10.20 W,11.3,3280.93,
0 %, 3 MiB, 24576 MiB,10.10 W,10.9,3281.96,
0 %, 3 MiB, 24576 MiB,10.21 W,10.9,3283.0,
0 %, 3 MiB, 24576 MiB,10.24 W,11.0,3284.03,
0 %, 3 MiB, 24576 MiB,10.30 W,11.1,3285.06,
0 %, 3 MiB, 24576 MiB,10.43 W,10.8,3286.1,
0 %, 3 MiB, 24576 MiB,9.77 W,11.5,3287.13,
0 %, 3 MiB, 24576 MiB,9.88 W,10.7,3288.16,
0 %, 3 MiB, 24576 MiB,9.90 W,10.9,3289.2,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,3290.23,
0 %, 3 MiB, 24576 MiB,10.19 W,10.8,3291.26,
0 %, 3 MiB, 24576 MiB,9.90 W,11.0,3292.3,
0 %, 3 MiB, 24576 MiB,10.07 W,11.0,3293.33,
0 %, 3 MiB, 24576 MiB,9.88 W,11.0,3294.36,
0 %, 3 MiB, 24576 MiB,9.69 W,11.0,3295.4,
0 %, 3 MiB, 24576 MiB,9.47 W,11.2,3296.43,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,3297.46,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,3298.5,
0 %, 3 MiB, 24576 MiB,9.76 W,10.8,3299.53,
0 %, 3 MiB, 24576 MiB,9.74 W,10.9,3300.56,
0 %, 3 MiB, 24576 MiB,9.64 W,11.9,3301.59,
0 %, 3 MiB, 24576 MiB,9.58 W,11.0,3302.63,
0 %, 3 MiB, 24576 MiB,9.46 W,11.0,3303.66,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,3304.7,
0 %, 3 MiB, 24576 MiB,9.68 W,10.7,3305.73,
0 %, 3 MiB, 24576 MiB,10.06 W,10.9,3306.76,
0 %, 3 MiB, 24576 MiB,9.97 W,11.0,3307.79,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,3308.83,
0 %, 3 MiB, 24576 MiB,10.04 W,11.2,3309.86,
0 %, 3 MiB, 24576 MiB,10.01 W,11.3,3310.89,
0 %, 3 MiB, 24576 MiB,9.95 W,11.0,3311.93,
0 %, 3 MiB, 24576 MiB,10.15 W,10.9,3312.96,
0 %, 3 MiB, 24576 MiB,9.74 W,10.8,3313.99,
0 %, 3 MiB, 24576 MiB,9.82 W,10.9,3315.03,
0 %, 3 MiB, 24576 MiB,10.33 W,10.9,3316.06,
0 %, 3 MiB, 24576 MiB,10.20 W,11.5,3317.09,
0 %, 3 MiB, 24576 MiB,10.03 W,12.5,3318.13,
0 %, 3 MiB, 24576 MiB,9.57 W,11.3,3319.16,
0 %, 3 MiB, 24576 MiB,9.82 W,10.8,3320.2,
0 %, 3 MiB, 24576 MiB,9.57 W,11.4,3321.23,
0 %, 3 MiB, 24576 MiB,10.04 W,11.3,3322.26,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,3323.3,
0 %, 3 MiB, 24576 MiB,9.72 W,11.2,3324.33,
0 %, 3 MiB, 24576 MiB,9.51 W,11.3,3325.36,
0 %, 3 MiB, 24576 MiB,9.78 W,11.4,3326.4,
0 %, 3 MiB, 24576 MiB,9.60 W,10.9,3327.43,
0 %, 3 MiB, 24576 MiB,9.94 W,10.8,3328.46,
0 %, 3 MiB, 24576 MiB,9.62 W,10.8,3329.5,
0 %, 3 MiB, 24576 MiB,9.61 W,11.0,3330.53,
0 %, 3 MiB, 24576 MiB,9.50 W,11.6,3331.56,
0 %, 3 MiB, 24576 MiB,9.68 W,11.1,3332.6,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,3333.63,
0 %, 3 MiB, 24576 MiB,9.77 W,11.0,3334.66,
0 %, 3 MiB, 24576 MiB,9.77 W,11.2,3335.7,
0 %, 3 MiB, 24576 MiB,9.49 W,11.0,3336.73,
0 %, 3 MiB, 24576 MiB,9.67 W,11.0,3337.76,
0 %, 3 MiB, 24576 MiB,9.38 W,11.0,3338.8,
0 %, 3 MiB, 24576 MiB,9.86 W,11.2,3339.83,
0 %, 3 MiB, 24576 MiB,9.71 W,11.1,3340.86,
0 %, 3 MiB, 24576 MiB,9.71 W,11.3,3341.9,
0 %, 3 MiB, 24576 MiB,9.75 W,10.8,3342.93,
0 %, 3 MiB, 24576 MiB,9.55 W,10.9,3343.97,
0 %, 3 MiB, 24576 MiB,9.71 W,11.1,3345.0,
0 %, 3 MiB, 24576 MiB,9.73 W,10.8,3346.03,
0 %, 3 MiB, 24576 MiB,9.01 W,11.7,3347.07,
0 %, 3 MiB, 24576 MiB,10.41 W,10.9,3348.1,
0 %, 3 MiB, 24576 MiB,10.14 W,10.9,3349.13,
0 %, 3 MiB, 24576 MiB,10.20 W,10.9,3350.17,
0 %, 3 MiB, 24576 MiB,9.96 W,10.8,3351.2,
0 %, 3 MiB, 24576 MiB,10.24 W,10.7,3352.23,
0 %, 3 MiB, 24576 MiB,9.50 W,11.1,3353.26,
0 %, 3 MiB, 24576 MiB,9.57 W,11.0,3354.3,
0 %, 3 MiB, 24576 MiB,10.29 W,11.4,3355.33,
0 %, 3 MiB, 24576 MiB,10.43 W,11.1,3356.36,
0 %, 3 MiB, 24576 MiB,10.28 W,10.8,3357.4,
0 %, 3 MiB, 24576 MiB,9.88 W,10.8,3358.43,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,3359.47,
0 %, 3 MiB, 24576 MiB,10.00 W,11.0,3360.5,
0 %, 3 MiB, 24576 MiB,9.94 W,11.7,3361.53,
0 %, 3 MiB, 24576 MiB,9.52 W,10.8,3362.56,
0 %, 3 MiB, 24576 MiB,9.73 W,11.0,3363.6,
0 %, 3 MiB, 24576 MiB,9.02 W,10.9,3364.63,
0 %, 3 MiB, 24576 MiB,9.42 W,11.1,3365.66,
0 %, 3 MiB, 24576 MiB,9.39 W,11.0,3366.7,
0 %, 3 MiB, 24576 MiB,9.53 W,10.8,3367.73,
0 %, 3 MiB, 24576 MiB,9.88 W,11.0,3368.76,
0 %, 3 MiB, 24576 MiB,9.77 W,10.9,3369.8,
0 %, 3 MiB, 24576 MiB,9.15 W,11.2,3370.83,
0 %, 3 MiB, 24576 MiB,9.17 W,11.3,3371.86,
0 %, 3 MiB, 24576 MiB,9.17 W,11.0,3372.9,
0 %, 3 MiB, 24576 MiB,9.34 W,10.8,3373.93,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,3374.96,
0 %, 3 MiB, 24576 MiB,9.86 W,10.9,3376.0,
0 %, 3 MiB, 24576 MiB,9.65 W,11.6,3377.03,
0 %, 3 MiB, 24576 MiB,9.75 W,11.1,3378.06,
0 %, 3 MiB, 24576 MiB,10.16 W,11.1,3379.1,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,3380.14,
0 %, 3 MiB, 24576 MiB,10.23 W,11.0,3381.17,
0 %, 3 MiB, 24576 MiB,10.15 W,10.9,3382.21,
0 %, 3 MiB, 24576 MiB,10.30 W,11.0,3383.25,
0 %, 3 MiB, 24576 MiB,9.57 W,10.9,3384.28,
0 %, 3 MiB, 24576 MiB,9.68 W,10.7,3385.32,
0 %, 3 MiB, 24576 MiB,9.81 W,11.4,3386.35,
0 %, 3 MiB, 24576 MiB,9.69 W,11.3,3387.39,
0 %, 3 MiB, 24576 MiB,9.72 W,10.9,3388.42,
0 %, 3 MiB, 24576 MiB,9.36 W,10.9,3389.45,
0 %, 3 MiB, 24576 MiB,9.26 W,10.8,3390.49,
0 %, 3 MiB, 24576 MiB,9.00 W,11.7,3391.52,
0 %, 3 MiB, 24576 MiB,9.15 W,11.2,3392.55,
0 %, 3 MiB, 24576 MiB,9.22 W,10.8,3393.59,
0 %, 3 MiB, 24576 MiB,10.16 W,10.8,3394.62,
0 %, 3 MiB, 24576 MiB,9.98 W,11.1,3395.65,
0 %, 3 MiB, 24576 MiB,9.80 W,11.0,3396.69,
0 %, 3 MiB, 24576 MiB,9.61 W,11.0,3397.72,
0 %, 3 MiB, 24576 MiB,10.19 W,11.1,3398.76,
0 %, 3 MiB, 24576 MiB,9.88 W,10.9,3399.79,
0 %, 3 MiB, 24576 MiB,10.05 W,11.4,3400.83,
0 %, 3 MiB, 24576 MiB,9.84 W,11.1,3401.86,
0 %, 3 MiB, 24576 MiB,9.90 W,10.8,3402.89,
0 %, 3 MiB, 24576 MiB,9.38 W,10.9,3403.93,
0 %, 3 MiB, 24576 MiB,9.26 W,10.7,3404.96,
0 %, 3 MiB, 24576 MiB,9.73 W,10.9,3405.99,
0 %, 3 MiB, 24576 MiB,9.84 W,11.7,3407.03,
0 %, 3 MiB, 24576 MiB,9.39 W,10.7,3408.06,
0 %, 3 MiB, 24576 MiB,9.40 W,10.7,3409.09,
0 %, 3 MiB, 24576 MiB,9.76 W,11.0,3410.13,
0 %, 3 MiB, 24576 MiB,9.47 W,10.9,3411.16,
0 %, 3 MiB, 24576 MiB,10.09 W,10.9,3412.19,
0 %, 3 MiB, 24576 MiB,9.97 W,11.0,3413.23,
0 %, 3 MiB, 24576 MiB,10.26 W,10.9,3414.26,
0 %, 3 MiB, 24576 MiB,10.05 W,11.1,3415.3,
0 %, 3 MiB, 24576 MiB,10.14 W,11.2,3416.33,
0 %, 3 MiB, 24576 MiB,9.10 W,11.2,3417.37,
0 %, 3 MiB, 24576 MiB,9.64 W,10.8,3418.4,
0 %, 3 MiB, 24576 MiB,9.67 W,10.8,3419.43,
0 %, 3 MiB, 24576 MiB,9.81 W,10.8,3420.47,
0 %, 3 MiB, 24576 MiB,9.71 W,11.7,3421.5,
0 %, 3 MiB, 24576 MiB,10.10 W,10.7,3422.53,
0 %, 3 MiB, 24576 MiB,9.78 W,10.9,3423.57,
0 %, 3 MiB, 24576 MiB,10.34 W,11.0,3424.6,
0 %, 3 MiB, 24576 MiB,10.20 W,10.9,3425.64,
0 %, 3 MiB, 24576 MiB,9.90 W,11.0,3426.67,
0 %, 3 MiB, 24576 MiB,10.04 W,10.8,3427.7,
0 %, 3 MiB, 24576 MiB,10.21 W,11.0,3428.73,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,3429.77,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,3430.8,
0 %, 3 MiB, 24576 MiB,10.02 W,11.3,3431.84,
0 %, 3 MiB, 24576 MiB,9.93 W,11.2,3432.87,
0 %, 3 MiB, 24576 MiB,10.09 W,11.0,3433.9,
0 %, 3 MiB, 24576 MiB,10.04 W,10.8,3434.94,
0 %, 3 MiB, 24576 MiB,10.22 W,10.7,3435.97,
0 %, 3 MiB, 24576 MiB,9.96 W,11.5,3437.0,
0 %, 3 MiB, 24576 MiB,10.05 W,11.0,3438.04,
0 %, 3 MiB, 24576 MiB,9.80 W,11.6,3439.07,
0 %, 3 MiB, 24576 MiB,9.96 W,10.7,3440.11,
0 %, 3 MiB, 24576 MiB,9.81 W,11.1,3441.14,
0 %, 3 MiB, 24576 MiB,10.16 W,11.2,3442.17,
0 %, 3 MiB, 24576 MiB,10.09 W,11.0,3443.21,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,3444.24,
0 %, 3 MiB, 24576 MiB,10.06 W,11.0,3445.27,
0 %, 3 MiB, 24576 MiB,10.04 W,11.1,3446.31,
0 %, 3 MiB, 24576 MiB,10.28 W,11.5,3447.34,
0 %, 3 MiB, 24576 MiB,10.51 W,11.0,3448.37,
0 %, 3 MiB, 24576 MiB,10.54 W,11.0,3449.41,
0 %, 3 MiB, 24576 MiB,10.02 W,10.8,3450.44,
0 %, 3 MiB, 24576 MiB,9.79 W,11.7,3451.47,
0 %, 3 MiB, 24576 MiB,9.68 W,10.9,3452.51,
0 %, 3 MiB, 24576 MiB,10.12 W,10.8,3453.54,
0 %, 3 MiB, 24576 MiB,10.18 W,10.8,3454.58,
0 %, 3 MiB, 24576 MiB,9.82 W,11.0,3455.61,
0 %, 3 MiB, 24576 MiB,10.40 W,10.9,3456.64,
0 %, 3 MiB, 24576 MiB,9.97 W,10.7,3457.68,
0 %, 3 MiB, 24576 MiB,10.38 W,10.8,3458.71,
0 %, 3 MiB, 24576 MiB,10.19 W,10.9,3459.74,
0 %, 3 MiB, 24576 MiB,10.57 W,11.0,3460.78,
0 %, 3 MiB, 24576 MiB,10.13 W,11.4,3461.81,
0 %, 3 MiB, 24576 MiB,10.29 W,11.4,3462.85,
0 %, 3 MiB, 24576 MiB,10.20 W,11.0,3463.88,
0 %, 3 MiB, 24576 MiB,10.11 W,11.0,3464.91,
0 %, 3 MiB, 24576 MiB,10.01 W,11.0,3465.95,
0 %, 3 MiB, 24576 MiB,10.20 W,11.5,3466.98,
0 %, 3 MiB, 24576 MiB,10.20 W,11.0,3468.01,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,3469.05,
0 %, 3 MiB, 24576 MiB,9.74 W,10.9,3470.08,
0 %, 3 MiB, 24576 MiB,9.95 W,10.8,3471.11,
0 %, 3 MiB, 24576 MiB,10.01 W,11.0,3472.15,
0 %, 3 MiB, 24576 MiB,10.47 W,11.0,3473.18,
0 %, 3 MiB, 24576 MiB,10.19 W,10.9,3474.22,
0 %, 3 MiB, 24576 MiB,10.44 W,11.0,3475.25,
0 %, 3 MiB, 24576 MiB,10.34 W,10.9,3476.28,
0 %, 3 MiB, 24576 MiB,10.07 W,11.3,3477.31,
0 %, 3 MiB, 24576 MiB,10.12 W,11.2,3478.35,
0 %, 3 MiB, 24576 MiB,9.81 W,10.7,3479.38,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,3480.41,
0 %, 3 MiB, 24576 MiB,10.06 W,11.5,3481.45,
0 %, 3 MiB, 24576 MiB,9.95 W,11.1,3482.48,
0 %, 3 MiB, 24576 MiB,10.38 W,10.8,3483.52,
0 %, 3 MiB, 24576 MiB,10.33 W,10.8,3484.55,
0 %, 3 MiB, 24576 MiB,10.57 W,10.9,3485.58,
0 %, 3 MiB, 24576 MiB,9.98 W,10.7,3486.61,
0 %, 3 MiB, 24576 MiB,9.88 W,10.8,3487.65,
0 %, 3 MiB, 24576 MiB,10.04 W,11.1,3488.68,
0 %, 3 MiB, 24576 MiB,9.80 W,11.0,3489.71,
0 %, 3 MiB, 24576 MiB,9.91 W,10.8,3490.75,
0 %, 3 MiB, 24576 MiB,9.44 W,11.2,3491.78,
0 %, 3 MiB, 24576 MiB,10.03 W,11.4,3492.81,
0 %, 3 MiB, 24576 MiB,10.22 W,11.0,3493.85,
0 %, 3 MiB, 24576 MiB,10.43 W,11.0,3494.88,
0 %, 3 MiB, 24576 MiB,10.41 W,11.1,3495.92,
0 %, 3 MiB, 24576 MiB,9.82 W,11.5,3496.95,
0 %, 3 MiB, 24576 MiB,9.73 W,10.8,3497.98,
0 %, 3 MiB, 24576 MiB,10.02 W,11.7,3499.02,
0 %, 3 MiB, 24576 MiB,10.38 W,10.7,3500.05,
0 %, 3 MiB, 24576 MiB,10.11 W,10.8,3501.09,
0 %, 3 MiB, 24576 MiB,9.97 W,10.8,3502.12,
0 %, 3 MiB, 24576 MiB,10.29 W,10.9,3503.15,
0 %, 3 MiB, 24576 MiB,10.21 W,10.9,3504.19,
0 %, 3 MiB, 24576 MiB,10.07 W,10.8,3505.22,
0 %, 3 MiB, 24576 MiB,10.01 W,10.8,3506.25,
0 %, 3 MiB, 24576 MiB,10.32 W,11.1,3507.29,
0 %, 3 MiB, 24576 MiB,10.46 W,11.2,3508.32,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,3509.35,
0 %, 3 MiB, 24576 MiB,9.82 W,10.9,3510.39,
0 %, 3 MiB, 24576 MiB,9.96 W,11.9,3511.42,
0 %, 3 MiB, 24576 MiB,9.93 W,11.1,3512.45,
0 %, 3 MiB, 24576 MiB,10.04 W,10.8,3513.49,
0 %, 3 MiB, 24576 MiB,9.75 W,11.0,3514.52,
0 %, 3 MiB, 24576 MiB,10.41 W,10.8,3515.55,
0 %, 3 MiB, 24576 MiB,10.13 W,10.8,3516.59,
0 %, 3 MiB, 24576 MiB,10.03 W,10.9,3517.62,
0 %, 3 MiB, 24576 MiB,10.02 W,10.8,3518.65,
0 %, 3 MiB, 24576 MiB,9.89 W,11.0,3519.69,
0 %, 3 MiB, 24576 MiB,9.91 W,10.9,3520.72,
0 %, 3 MiB, 24576 MiB,9.84 W,11.3,3521.76,
0 %, 3 MiB, 24576 MiB,10.00 W,11.1,3522.79,
0 %, 3 MiB, 24576 MiB,9.99 W,11.3,3523.83,
0 %, 3 MiB, 24576 MiB,9.75 W,11.0,3524.86,
0 %, 3 MiB, 24576 MiB,9.84 W,11.1,3525.89,
0 %, 3 MiB, 24576 MiB,10.46 W,13.0,3526.92,
0 %, 3 MiB, 24576 MiB,10.24 W,11.0,3527.95,
0 %, 3 MiB, 24576 MiB,10.15 W,11.0,3528.99,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,3530.02,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,3531.05,
0 %, 3 MiB, 24576 MiB,9.81 W,11.1,3532.09,
0 %, 3 MiB, 24576 MiB,9.66 W,10.7,3533.12,
0 %, 3 MiB, 24576 MiB,9.89 W,11.0,3534.16,
0 %, 3 MiB, 24576 MiB,9.55 W,10.8,3535.19,
0 %, 3 MiB, 24576 MiB,9.44 W,10.7,3536.22,
0 %, 3 MiB, 24576 MiB,9.55 W,10.8,3537.26,
0 %, 3 MiB, 24576 MiB,9.59 W,11.8,3538.29,
0 %, 3 MiB, 24576 MiB,9.76 W,10.8,3539.32,
0 %, 3 MiB, 24576 MiB,9.78 W,10.7,3540.36,
0 %, 3 MiB, 24576 MiB,9.73 W,11.9,3541.39,
0 %, 3 MiB, 24576 MiB,9.74 W,10.9,3542.42,
0 %, 3 MiB, 24576 MiB,9.89 W,10.8,3543.46,
0 %, 3 MiB, 24576 MiB,9.56 W,10.7,3544.49,
0 %, 3 MiB, 24576 MiB,9.02 W,10.9,3545.53,
0 %, 3 MiB, 24576 MiB,9.73 W,10.9,3546.56,
0 %, 3 MiB, 24576 MiB,9.56 W,11.0,3547.59,
0 %, 3 MiB, 24576 MiB,9.81 W,10.7,3548.63,
0 %, 3 MiB, 24576 MiB,10.01 W,10.9,3549.66,
0 %, 3 MiB, 24576 MiB,10.25 W,11.0,3550.69,
0 %, 3 MiB, 24576 MiB,10.54 W,10.9,3551.73,
0 %, 3 MiB, 24576 MiB,10.01 W,11.3,3552.76,
0 %, 3 MiB, 24576 MiB,9.90 W,11.2,3553.79,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,3554.83,
0 %, 3 MiB, 24576 MiB,9.86 W,10.9,3555.86,
0 %, 3 MiB, 24576 MiB,10.32 W,11.6,3556.9,
0 %, 3 MiB, 24576 MiB,9.80 W,11.5,3557.93,
